texto,twitter_id,data,likes,retweets,replys
@Vane__Chaves meu deus o lula nem ganhou e já tao roubando,1576556049745989632,2022-10-02 12:53:47+00:00,0,0,0
@_pinheira Tome um gin tônica top por nós! Logo Lula já vai ser Presidente na Irlanda também!,1576556049389490176,2022-10-02 12:53:47+00:00,0,0,0
@steviegass L DE LINDAS E L DE LULA 13!!!!!!!!!,1576556049334931456,2022-10-02 12:53:47+00:00,0,0,0
Lula só vence a Eleição se for na fraude ! https://t.co/OFoRmBBfj5,1576556049196150785,2022-10-02 12:53:47+00:00,0,0,0
vou votar no lula e no dia 1 de janeiro de 2023 às 00:00 estarei cobrando minha picanha,1576556048785121281,2022-10-02 12:53:47+00:00,0,0,0
"única da minha família q não vai votar no lula (sou ciro gomes, 12) e tô quase sendo deserdada KKKKKK",1576556048185716736,2022-10-02 12:53:47+00:00,0,0,0
"@FilipeBGuerra Muito vago está mensagem. Tente explicar melhor o seu ponto de vista. O Lula não vai ser subserviente ao ocidente EUA,EU. É isso?",1576556048122449921,2022-10-02 12:53:47+00:00,0,0,0
LULA PRESIDENTE HOJE https://t.co/knIqXQxAOA,1576556047694974977,2022-10-02 12:53:47+00:00,0,0,0
"#LulaNoPrimeiroTurno13
LULA PRESIDENTE HOJE https://t.co/dFXflQzsLD",1576556047317143580,2022-10-02 12:53:47+00:00,0,0,0
"@fenotipcjp2 Olha cara eu analiso o mercado constantemente, sou investidor, o lucro que teve na época de Lula foi do bom evento das commodities, caso vc não saiba, por conta da crise dos EUA, o Brasil se transformou no maior vendedor de matéria prima do mundo, isso foi ótimo, mas hoje em dia+",1576556047291928577,2022-10-02 12:53:47+00:00,0,0,0
"bom dia, hoje é dia de realizar um sonho q eu tenho desde criança: votar no lula 🙌🏻",1576556047237799936,2022-10-02 12:53:47+00:00,0,0,0
"Vamos juntos! Nosso país está com Lula! Com amor e esperança!
#LulaEoPTtudoNoPrimeiroTurno 
#LULAPRESIDENTEHOJE https://t.co/cfYh4O1SQe",1576556046839345154,2022-10-02 12:53:47+00:00,0,0,0
"Coloquei tanta força no 13.

Lula presidente hoje.",1576556046264414208,2022-10-02 12:53:47+00:00,0,0,0
@jichusharon conseguiu fugir do alistamento e ainda votou no lula omg sam vc n cansa de provocar os idols coreanos,1576556046176649219,2022-10-02 12:53:47+00:00,0,0,0
"@LUIZPATRIOTA39 Lula lá! Lula já!

#LulaNo1ºTurno 
#PrefiroLula13
#BrasilDaEsperanca 🇧🇷🚩

EU VOTO 13 ❤️

LULA PRESIDENTE HOJE☀️

ESPERANÇOSO ‼️",1576556046033702912,2022-10-02 12:53:47+00:00,0,0,0
@pauloMi85864305 Quer Lula na cadeia,1576556045186396160,2022-10-02 12:53:46+00:00,0,0,0
@ThiagoResiste LULA PRESIDENTE HOJE,1576556045077336065,2022-10-02 12:53:46+00:00,0,0,0
"@isdrpotrich Amiga cidade pequena é um saco, eu postei do lula deu muito rolo pro meu lado daí pra protege minha família postei do Bolsonaro",1576556044880257024,2022-10-02 12:53:46+00:00,0,0,0
espero muito que o Lula seja eleito já no primeiro turno https://t.co/XWXSgFdUl0,1576556044062720000,2022-10-02 12:53:46+00:00,0,0,0
@JosuePatriota Como é ? LULA PRESIDENTE HOJE não pode ?,1576556043877744642,2022-10-02 12:53:46+00:00,0,0,0
"@BandJornalismo Não, lula é bandido vamos falar corretamente!!",1576556043509043200,2022-10-02 12:53:46+00:00,0,0,0
Lula venceu 1 turno na Australia! ❤️🔥❤️🔥❤️🔥As comemoracoes nao param 🥹🫶🏻 #LulaNoPrimeiroTurno13 #LulaEoPTtudoNoPrimeiroTurno #Lula #Lula13 https://t.co/3I9ylxDPIU,1576556043202854912,2022-10-02 12:53:46+00:00,0,0,0
Eu vou afundar com tanta força que o Lula vai sentir lá em São Bernardo! https://t.co/CEMqg6Jn3O,1576556043018317824,2022-10-02 12:53:46+00:00,0,0,0
@Veronicalbanez @cappellarianton LULA PRESIDENTE HOJE,1576556042171084803,2022-10-02 12:53:46+00:00,0,0,0
@flornegraa_ Tá tranquilo... rapaz eu tô de camisa com a cara do lula e adesivo... mas eh verde amarelo aki,1576556041939996672,2022-10-02 12:53:46+00:00,0,0,0
"@marceloM8_ Respondi carai rsss

Já te falei que acho esse papo de Lula democrata um estupro intelectual rss

Comprou congresso 2x, e minimamente 3 eleições, comprovadamente. A diferença é que ele é menos burro que o outro, e não saiu anunciando sua intenção: se eternizar no poder. Rss",1576556041826799616,2022-10-02 12:53:46+00:00,0,0,0
vou apertar 13 tão forte que Lula vai sentir entrando no cu dele https://t.co/64zzKyqovA https://t.co/Sqd0kNxafI,1576556041747120128,2022-10-02 12:53:46+00:00,0,0,0
A Irlanda é Lula! 🇮🇪 https://t.co/vNloOOQHzn,1576556041344798721,2022-10-02 12:53:45+00:00,0,0,0
"""minha família votou no lula tmb 😁"" (na intenção de vc me chamar pra te ver)",1576556041168244736,2022-10-02 12:53:45+00:00,0,0,0
"Dica pra quem quer usar vermelho e tá com medo: vá de fone de ouvido e tire apenas na hora de votar.

Eu encontrei uma amiga na fila que também foi de Lula e fiquei conversando com ela. Mas o fone até lá foi bem útil porque se alguém falou algo, não ouvi :)",1576556040954335233,2022-10-02 12:53:45+00:00,0,0,0
@rosalih LULA PRESIDENTE HOJE,1576556040849567745,2022-10-02 12:53:45+00:00,0,0,0
se for pra trabalhar no domingo pra apoiar Lula tudo bem,1576556040300003329,2022-10-02 12:53:45+00:00,0,0,0
tao fofo a foto do lula na urna,1576556040296239108,2022-10-02 12:53:45+00:00,0,0,0
@cappellarianton #Lula presidente HOJE,1576556040279449601,2022-10-02 12:53:45+00:00,0,0,0
Acordei com o hino na cabeça: Lula lá brilha esperança,1576556039784501248,2022-10-02 12:53:45+00:00,0,0,0
"não votar no lula é até compreensível, mas abrir a boca pra DEFENDER bolsonaro, aí já é demais, é o auge do desvio de caráter",1576556039696449537,2022-10-02 12:53:45+00:00,0,0,0
@JosuePatriota LULA PRESIDENTE HOJE!!,1576556039436062724,2022-10-02 12:53:45+00:00,0,0,0
Sabia que o Hoseok ia votar no Lula. https://t.co/gMAmMS88F3,1576556039306371073,2022-10-02 12:53:45+00:00,0,0,0
@carinaccarvalho Lula nunca mais!,1576556039104737281,2022-10-02 12:53:45+00:00,0,0,0
"Eu voto na periferia de Teresina/Piauí e o datafila confirma . Vai dar PT 
LULA PRESIDENTE HOJE https://t.co/cy6cjPvVmG",1576556038522032128,2022-10-02 12:53:45+00:00,0,0,0
txt macetando o botão do lula https://t.co/8sG4jGI6bL,1576556038056079360,2022-10-02 12:53:45+00:00,0,0,0
"@muitohumildee Baseado em que tu pode afirmar com tanta certeza que o lula ganha no 1 turno? Sendo que no auge da popularidade (2002) não ganhou no 1 turno, e o Bolsonaro também no auge da popularidade(2018) não ganhou no 1, não faz nenhum sentido falar que algum candidato vai ganhar no 1 turno",1576556037330464769,2022-10-02 12:53:44+00:00,0,0,0
"Minha parte eu fiz, votei no Lula e comprei uma cervejinha",1576556036357382145,2022-10-02 12:53:44+00:00,0,0,0
@CentralEleicoes @fkoike Perdeu votos o miliciano no Japão e Lula ganhou mais votos que Haddad em 2018.,1576556036219338758,2022-10-02 12:53:44+00:00,0,0,0
LULA PRESIDENTE HOJE https://t.co/yWkKR78WUn,1576556036085157898,2022-10-02 12:53:44+00:00,0,0,0
@felipegoldenb @LulaOficial Lula eleito com 100%!!!,1576556035929968640,2022-10-02 12:53:44+00:00,0,0,0
LULA PRESIDENTE HOJE https://t.co/He6SotIJIf,1576556035036192769,2022-10-02 12:53:44+00:00,0,0,0
Votei 13 tão forte que o Lula sentiu meu dedo no cu dele,1576556034805891072,2022-10-02 12:53:44+00:00,0,0,0
@Marcoslulaofici LULA PRESIDENTE HOJE ❤ 🇧🇷 🚩 https://t.co/HV4RXMGeXd,1576556034209914881,2022-10-02 12:53:44+00:00,0,0,0
"@brasileiroedu @UOL O lula deve 18 milhões , só para lembra",1576556034101239809,2022-10-02 12:53:44+00:00,0,0,0
"bom dia, já foram votar no pai lula???? https://t.co/skQnSAgi2v",1576556034046369792,2022-10-02 12:53:44+00:00,0,0,0
@tsmidnightsun eles chegando para votar no lula,1576556033614712832,2022-10-02 12:53:44+00:00,0,0,0
@77_frota Lula,1576556032993566720,2022-10-02 12:53:43+00:00,0,0,0
juro tou dando leves choradinhas desde ontem de manhã qnd vejo qualquer noticia q mostra a possibilidade do lula ganhar,1576556032788045825,2022-10-02 12:53:43+00:00,0,0,0
Minha tia crente falou que não vai voltar no lula pq ele disse que vai fechar as igrejas KKKKKKKKKKKK,1576556031655972864,2022-10-02 12:53:43+00:00,0,0,0
Os 3 votos possiveis pro papi Lula aqui em casa ja foram bora bora FORA BOLSNAROOOOO,1576556030481166336,2022-10-02 12:53:43+00:00,0,0,0
apertei o 13 com tanta força que o lula sentiu no c* dele  https://t.co/AbAZLp5zPo,1576556030183735297,2022-10-02 12:53:43+00:00,1,0,0
@ThiagoResiste @MarcoRRosa LULA PRESIDENTE HOJE,1576556029378433025,2022-10-02 12:53:43+00:00,1,0,0
@UOLNoticias 24 horas é muito tempo. Lula já será presidente,1576556029260615680,2022-10-02 12:53:43+00:00,0,0,0
era só um lugar pra tomar uma e comemorar a vitória do lula,1576556028665430016,2022-10-02 12:53:42+00:00,0,0,0
"@chico_pinheiro Na Nova Zelândia Lula já é Presidente.
https://t.co/ZIkr8FHkPq",1576556028447010818,2022-10-02 12:53:42+00:00,0,0,0
@fodasefodid0 eu vi um e tava com lula e 13 nas costa,1576556028413743104,2022-10-02 12:53:42+00:00,0,0,0
"@JulianaMiyahara @eric_bbbox @castboxboxbox Sim,concordo com vc,a minha crítica ao podcast foi isso,no podcast vcs disseram q existia 2 opções : o inominável e o Lula da era da bonança,pesquisar os candidatos pra q? Histórico,alianças,promessas,programa de governo pra q não é mesmo!  Assim não precisa fazer auto crítica.",1576556027671040000,2022-10-02 12:53:42+00:00,0,0,0
"Em 2018 eu morri, mas esse ano eu não morro não.
LULA PRESIDENTE HOJE",1576556027566120963,2022-10-02 12:53:42+00:00,3,0,0
"parece que só tem eu de lula no lugar que to votando, galera tudo de verde e amarelo e com bandeira do bozo até na roda do carro",1576556027436470272,2022-10-02 12:53:42+00:00,0,0,0
"votei rapidolas hoje, apertei 13 tao forte q o lula sentiu no marca passo dele",1576556026148851712,2022-10-02 12:53:42+00:00,0,0,0
@GadoDecider LULA PRESIDENTE HOJE,1576556025989468160,2022-10-02 12:53:42+00:00,0,0,0
@Ticostacruz @paulocoelho LULA PRESIDENTE HOJE,1576556025980723200,2022-10-02 12:53:42+00:00,0,0,0
"muito doido pensar que a gente vai viver outro governo lula

https://t.co/oGwgxIzzFv",1576556025964277760,2022-10-02 12:53:42+00:00,0,0,0
"LULA
PRESIDENTE
AMANHÃ",1576556025880236032,2022-10-02 12:53:42+00:00,0,0,0
Bora ali votar nem no Lula nem no Bolsonaro pq tô de saco cheio dos dois !,1576556025129230339,2022-10-02 12:53:42+00:00,0,0,0
"@herlonmoraes Fake, nas apuradas até agora Lula na frente, perdeu no Japão, ganhou na Austrália Coreia e Singapura",1576556024429162497,2022-10-02 12:53:41+00:00,0,0,0
"Eu fiquei uns 20 segundo olhando pra fotinha do Lula, namoral. QUE DELÍCIA, QUE EMOÇÃO.",1576556024420442112,2022-10-02 12:53:41+00:00,0,0,0
@ayshzx eu fico com odio da galera do voto util querendo obrigar todo mundo a votar no lula no primeiro turno como se votar em outro candidato fosse um crime,1576556024064278529,2022-10-02 12:53:41+00:00,0,0,0
"então agora que tem o lula era obvio que o bolsonaro iria """"derreter""""... o engraçado é que pensa isso votou em bolsonaro em 2018 e foi chamado de fascistas hoje vai votar no lula",1576556023933853699,2022-10-02 12:53:41+00:00,0,0,0
@joanajaninha o Lula vencendo de maneiras surpreendentes amg KKKKKKK,1576556022915039232,2022-10-02 12:53:41+00:00,1,0,0
"eu assim com minha família hoje indo votar no lula

#Eleicoes2022 https://t.co/hbou2bGw5W",1576556022621409281,2022-10-02 12:53:41+00:00,0,0,0
meu pai declarando voto no lula pelas entrelinhas nos stories kkkkkkkkkkkkkkkkkkkkkkkkk eu amo,1576556022210056198,2022-10-02 12:53:41+00:00,0,0,0
"LULA PRESIDENTE HOJE
#LULAPRESIDENTEHOJE https://t.co/5fnoZbTNHW",1576556021681881088,2022-10-02 12:53:41+00:00,0,0,0
prontíssimo pra votar no Lula!! https://t.co/swnfVBIwgn,1576556021597831169,2022-10-02 12:53:41+00:00,0,0,0
"em 2018 muita gente votou bolsonaro pq o candidato do pt era ruim, perdi as contas de quantas pessoas disseram que se fosse o lula votariam nele",1576556021543075842,2022-10-02 12:53:41+00:00,0,0,1
@JANI_VALVERD LULA PRESIDENTE HOJE,1576556021363150848,2022-10-02 12:53:41+00:00,0,0,0
2002 minha mãe me levou junto na cabine e lembro da fotinha do lula aparecendo kkkkkk meus pais eram meus exemplos ♥️ https://t.co/XV5dKKIRBU,1576556021140463617,2022-10-02 12:53:41+00:00,0,0,0
"@PaulinhoDaViola @rc_ssmartins A hora é agora galera!
Lula presidente hoje!
#Lula13 é 13!",1576556020293283842,2022-10-02 12:53:40+00:00,0,0,0
"na posse do lula tocando essa 
https://t.co/MFDM8HKEr8",1576556020285210625,2022-10-02 12:53:40+00:00,0,0,0
"@folha Kkkkkkk o rachadinha milíciano desgracado kkkk vai ter mesmo,mais é a vitória do l3 Lula lá,seu milíciano desgracado negacionista apoiador do pai genocída BOZOVIRUS",1576556019517648898,2022-10-02 12:53:40+00:00,0,0,0
Uma amiga falou que tem alguém ouvindo a minha playlist do Lula no 1º turno no prédio dela 🤣🤣🤣,1576556019463114754,2022-10-02 12:53:40+00:00,0,0,0
"@RosangelaLula Bom dia 🌷🌷🌷🚩🚩🚩❤️❤️
HJ LULA PRESIDENTE TMJ",1576556018703958016,2022-10-02 12:53:40+00:00,0,0,0
@ThiagoResiste LULA PRESIDENTE HOJE,1576556018536173568,2022-10-02 12:53:40+00:00,0,0,0
Tem um cara aqui com a blusa do Botafogo e o adesivo do lula,1576556018460659712,2022-10-02 12:53:40+00:00,0,0,0
"LULA 1️⃣3️⃣✅️❤️

RIO: FREIXO 4️⃣0️⃣✅️
MG: KALIL 5️⃣5️⃣✅️

Não pude ir ao Rio votar e mal dormi de ontem pra hoje. Já justifiquei minha ausência e meus olhos estão inchados de chorar. Não são nem 10am. Desde 2002 que voto 13. Hoje o dia vai ser longo e tenso. Fé!",1576556018284142592,2022-10-02 12:53:40+00:00,0,0,0
"AVISO RÁPIDO! Pra evitar a violência nas ruas, quem vota em Lula é domingo, em B0ls0n4r0 na segunda. Ajudem o próximo. 💫🙌🙏",1576556017638584320,2022-10-02 12:53:40+00:00,0,0,0
lula eu te dou uma maçã https://t.co/NSyvuage6q,1576556017466286080,2022-10-02 12:53:40+00:00,0,0,0
@folha Ele vai votar no Lula então kkkkkkkkkk,1576556017344602112,2022-10-02 12:53:40+00:00,0,0,0
@Daniell_kardec @SeriesBrasil O q adianta se juntando tudo isso não dá nem metade de vários estados aqui no Brasil são 90% Lula?,1576556017227210752,2022-10-02 12:53:40+00:00,0,0,0
VOTEI NO LULA CARALHO,1576556016745189376,2022-10-02 12:53:40+00:00,1,1,0
"Na fila pra votar, aflito, porem esperançoso. Vai ser Lula ❤️ Vai ser no Primeiro Turno 🤟🏻",1576556016568659968,2022-10-02 12:53:40+00:00,1,0,0
"@danibacedo Lula lá! Lula já!

#LulaNo1ºTurno 
#PrefiroLula13
#BrasilDaEsperanca 🇧🇷🚩

EU VOTO 13 ❤️

LULA PRESIDENTE HOJE☀️

ESPERANÇOSO ‼️",1576556016418041857,2022-10-02 12:53:39+00:00,0,0,0
Justiça obriga família Bolsonaro a parar de fazer fake news sobre PT e PCC https://t.co/OFSSlcmRRi,1576556013901135872,2022-10-02 12:53:39+00:00,0,0,0
@Diogo_Almeida8 Vem com o CiRO 12! https://t.co/ZnFEanSoxk,1576556045530341377,2022-10-02 12:53:46+00:00,0,0,0
"@livia_diniz_ Bora votar em projeto, honestidade e competência, vamos de Ciro 12.",1576556041101225984,2022-10-02 12:53:45+00:00,0,0,0
o ciro gomes do mundo invertido https://t.co/vP3ka1MQo3,1576556040467800064,2022-10-02 12:53:45+00:00,0,0,0
"Paris é uma festa!

Ciro vai ter que achar outro lugar pra se esconder https://t.co/9xiuGCAjUt",1576556030091149312,2022-10-02 12:53:43+00:00,2,0,0
Eu acho que vou lacrar Ciro 12,1576556015956688897,2022-10-02 12:53:39+00:00,0,0,0
"@Miltonneves @cirogomes Milton, uma pergunta sempre me vem à cabeça para fazer ao Ciro: porque “Sardinha”?",1576556011653328897,2022-10-02 12:53:38+00:00,0,0,0
"Não acredito que ainda tem gente que vai votar no Ciro, gente burra!",1576556010638315523,2022-10-02 12:53:38+00:00,0,0,0
"que fique claro que eu acho o ciro o melhor candidato (mais bem preparado e que iria fazer melhor), mas tenho um bem maior, infelizmente, que é tirar o amigão lá.",1576556004866953216,2022-10-02 12:53:37+00:00,0,0,0
Ciro Gomes já está na fila pra votar em Paris (?),1576556003294056449,2022-10-02 12:53:36+00:00,0,0,0
"@rosana @MDyonisio 1º de Outubro
 
Datafolha, 1º TURNO (VÁLIDOS)
🔴 Lula (PT): 50%
🟤 Bolsonaro (PL): 36%
🔵 Tebet (MDB): 6%
🟡 Ciro (PDT): 5%
🟣 Outros: 3%

IPEC, 1º TURNO (VÁLIDOS)
🔴 Lula (PT): 51%
🟤 Bolsonaro (PL): 37%
🔵 Tebet (MDB): 5%
🟡 Ciro (PDT): 5%
🟣 Outros: 2% https://t.co/FKAhue8MOp",1576556000496476165,2022-10-02 12:53:36+00:00,0,0,0
@ciro_nogueira MENTIROSO.,1576555991155429376,2022-10-02 12:53:33+00:00,0,0,0
@Zambelli2210 @jairbolsonaro Bolsonaro22🇧🇷 neles! Eles vão ter q engolir @jairbolsonaro @neymarjr @BolsonaroSP @flferronato @Rconstantino @CarlosBolsonaro @monark @augustosnunes @alexandregarcia @realpfigueiredo @GFiuza_Oficial @AnaPaulaVolei @ciro_nogueira @pauloguedesbot @PeKelmon,1576555987754156032,2022-10-02 12:53:33+00:00,0,0,0
"@Ticostacruz Com todo RESPEITO,tenho palavra e acredito no projeto!
Ciro 12, aconteça o que acontecer!",1576555978925158400,2022-10-02 12:53:31+00:00,0,0,0
"Se Ciro Gomes tiver um único voto em Goiânia, saiba que esse voto foi o meu!",1576555975540342785,2022-10-02 12:53:30+00:00,0,0,0
@ProfLeoOficial Tolice é acreditar que Tebet passou Ciro rs so se for com bots russos,1576555970653990912,2022-10-02 12:53:29+00:00,0,0,0
"@fernandomarxado O cara pedindo votos pra si mesmo... só pedindo votos pra si mesmo fazendo o número do próprio partido... incrível, tudo que ciro gomes faz é motivo para ser ridicularizado... a piada mesmo é a enganaçao da frente ampla espectral Geddel-Boulos-Meirelles-Campos-Temer-Alckmin https://t.co/bZ3ZENXvr1",1576555967567007744,2022-10-02 12:53:28+00:00,0,0,0
@roxmo Bolsonaro22🇧🇷 neles! Eles vão ter q engolir @jairbolsonaro @neymarjr @BolsonaroSP @flferronato @Rconstantino @CarlosBolsonaro @monark @augustosnunes @alexandregarcia @realpfigueiredo @GFiuza_Oficial @AnaPaulaVolei @ciro_nogueira @pauloguedesbot @PeKelmon,1576555957579968513,2022-10-02 12:53:25+00:00,0,0,0
"@vanessareis60 Bora votar em projeto, honestidade e competência, vamos de Ciro 12.",1576555955319250944,2022-10-02 12:53:25+00:00,0,0,0
"Nada contra a democracia, mas puta que paril ter que acordar cedo pra crl pra ir votar com um puta Torcicolo pra dps ir trabalhar na merda, nmrl, quero que Bolsonaro, Lula, Ciro e qualquer outra merda entre um dentro do cu do outro e exploda, certeza que o que vai voar é merda",1576555945832087552,2022-10-02 12:53:23+00:00,0,0,0
@ss_gabih Eu quero e vou votar no CIRO,1576555931688927233,2022-10-02 12:53:19+00:00,0,0,0
Quem votou ciro e/ou flavia arruda favor nao olhar na minha cara,1576555922004283395,2022-10-02 12:53:17+00:00,0,0,0
@zzuimit Pq no Ciro?,1576555921949409280,2022-10-02 12:53:17+00:00,0,0,0
"@Lo__Sobrinho Bora votar em projeto, honestidade e competência, vamos de Ciro 12.",1576555921853263872,2022-10-02 12:53:17+00:00,0,0,0
"@cirogomes Ciro, em 2026 a gente conversa. Te acompanho e apoio a muito tempo. Hoje não tem nada a ver contigo.",1576555921051832321,2022-10-02 12:53:17+00:00,0,0,0
"Resultados das eleições:
Padre de festa junina 76%
Lula 37%
Bolsonaro 37%
Ciro: Gomes",1576555915763150853,2022-10-02 12:53:15+00:00,0,0,0
"Foi descaradamente todos contra o Ciro
Boicote geral...
A imprensa principalmente...
Gostaria de saber porque essa bronca toda... https://t.co/yI21qzNkut",1576555909870145541,2022-10-02 12:53:14+00:00,0,0,0
"É muito estranho votar no Ciro morando no Maranhão, tenho até medo de ser morto em falar diante da grande massa",1576555909387386880,2022-10-02 12:53:14+00:00,0,0,1
"@brubacker2 Coreia do Sul (Lula)
130x53
China (Lula)
166x121
Cingapura (Lula)
182x97 
Austrália (Lula)
1771x1069
Japão (Bolsonaro)
5175x1348
Nova Zelândia (Lula)
329x71
Grande parte dos votos estão nulos e brancos, ou no Ciro, Tebet, D’avila
#Eleicoes2022",1576555908716322816,2022-10-02 12:53:14+00:00,0,0,0
"@carinesouza_47 Irei, fazendo o C de CIRO GOMES. 

DE C VC ENTENDE.",1576555906262704128,2022-10-02 12:53:13+00:00,0,0,0
@mcrkive mísera! Os meus vão no Ciro.,1576555896251240448,2022-10-02 12:53:11+00:00,0,0,0
Ciro Gomes já está no avião pra o Kazaquistão.,1576555883613417472,2022-10-02 12:53:08+00:00,0,0,0
"@gonzalesjp06 KKKLKKKKKKKMMKMKKKKKKKKK todo mundo sabe q se fosse pela rola, vc votava no Ciro",1576555881927696391,2022-10-02 12:53:07+00:00,0,0,0
"Já aqui na seção eleitoral, no jeito de sapecar 12 na urna
Ciro Gomes 12",1576555877867192322,2022-10-02 12:53:06+00:00,0,0,0
"lula
bolsonaro 
tebet 
ciro
soraya
d'ávila
kelmon
sofia
léo
vera
eymael",1576555877493985280,2022-10-02 12:53:06+00:00,0,0,0
"votar no ciro é a mesma coisa que anular voto, essa é a grande vdd",1576555874486624257,2022-10-02 12:53:06+00:00,0,0,0
"@OGloboPolitica Ciro rompeu com o PT, mas o PT não é esquerda! 

Não foi Ciro que rompeu com a esquerda! 

Foi o PT que rompeu com a esquerda há muitos anos!

Alguém em algum dia admitirá isso na grande imprensa? 🤔 https://t.co/hbAazXJj3p",1576555870494027776,2022-10-02 12:53:05+00:00,0,0,0
@ciro_nogueira ESTÃO PERDIDOS.,1576555867977437185,2022-10-02 12:53:04+00:00,0,0,0
"Ciro perdeu Ceará e Paris, não deve estar fácil pra ele. https://t.co/TJA1bCuG5K",1576555864538124291,2022-10-02 12:53:03+00:00,0,0,0
@DCM_online Agora o Ciro desmancha!!!,1576555864340983809,2022-10-02 12:53:03+00:00,0,0,0
"@jihyofalls kkkkkkkkkk a pois meu pai já ta muito avisado que vou votar no lula,ele não apoia o bouzo mas ele é contra o pt ainda bem q ele não vai votar pq seria no ciro",1576555859559141376,2022-10-02 12:53:02+00:00,0,0,0
o ciro recalculando rota https://t.co/MQwYRQm4x7,1576555851116343296,2022-10-02 12:53:00+00:00,0,0,0
@ThaisRMaschio L L L L Ciro Cangaceiro Moderno Perdedor (6%) MOTONIVELADORA Gomes.. tome Cangaceiro Moderno https://t.co/MJ0RVsnxN6,1576555849694445569,2022-10-02 12:53:00+00:00,0,0,0
"Palpites pessoais:

- Lula vence em 1 turno
- Níveis de abstenção ficam baixos
- Ciro não chega a 4%
- Várias surpresas nos estados
- Retórica golpista de Bolsonaro já nasce frágil dados movimentos espontâneos e tb proativos da sociedade civil/comunidade internacional",1576555844975489025,2022-10-02 12:52:59+00:00,2,0,0
"Eu em julho de 2013 - Nunca mais voto no PT em toda a minha vida.

Eu em outubro de 2018 - Puta que pariu, que bosta, vai ter que ser, paciência…

Eu hoje - Lula 13 (e ainda virando voto do Ciro e da Tebet no PT).",1576555838789259264,2022-10-02 12:52:57+00:00,1,0,0
"""sim votei em salnorabo em 2018 mas esse ano não vou votar nele"" aí o próximo story é pro Ciro KKKKKKKKK aí mulher pelo amor de deus",1576555837627064320,2022-10-02 12:52:57+00:00,0,0,0
@CentralEleicoes sera que nem em paris o ciro ganha?,1576555834007425025,2022-10-02 12:52:56+00:00,3,0,0
ala o cara vai votar no ciro e ta se o achando espertão https://t.co/yE5mmigAFR,1576555825979478016,2022-10-02 12:52:54+00:00,0,0,0
imagina o susto que o Ciro vai tomar quando chegar lá https://t.co/DcVPdfHxas,1576555820384649217,2022-10-02 12:52:53+00:00,0,0,0
"@raquelbartholo @infectofobia @jonatasmoreth @sergiotodoprosa Claro, e quem elege o Bozo é só quem vota nele. Não fiquem enchendo quem vota no Ciro ou na Tebet.",1576555818983428096,2022-10-02 12:52:52+00:00,0,0,0
"@AmandaPitt @Miltonneves @cirogomes Mas eu realmente acredito que o Lula é o único que pode dar uma apaziguada hoje justamente com isso.
Infelizmente o Ciro foi muito belicoso nessa campanha, desde o início, aceitou ser usado pelo Bolsonarismo em muitas vezes, e perdeu até quem tinha simpatia por ele, como eu.",1576555816617840642,2022-10-02 12:52:52+00:00,0,0,0
@giraldirenato @kimpaim Bolsonaro22🇧🇷 neles! Eles vão ter q engolir @jairbolsonaro @neymarjr @BolsonaroSP @flferronato @Rconstantino @CarlosBolsonaro @monark @augustosnunes @alexandregarcia @realpfigueiredo @GFiuza_Oficial @AnaPaulaVolei @ciro_nogueira @pauloguedesbot @PeKelmon,1576555813996404738,2022-10-02 12:52:51+00:00,0,0,0
"Impressionante o poder que a campanha do Ciro teve de impacto para o Roberto Claudio, ele tava disparado! E agora simplesmente virou pro Elmano",1576555813497602048,2022-10-02 12:52:51+00:00,0,0,0
@ciro_nogueira Eu acho que quem não dormiu foi vc né folha de bananeira.  Mas qualquer coisa depois vc se diz Lulista desde de criancinha😂😂😂,1576555811232395264,2022-10-02 12:52:51+00:00,0,0,0
"Não era nem 8:30 e eu já tinha votado no Ciro hoje hahaha 

VEM NO 12! #VOTECIRO12",1576555808804175872,2022-10-02 12:52:50+00:00,0,0,0
Lembrando do surto coletivo em 2018 que foi a glr mudar o voto de Haddad p Ciro tentando derrotar Bolsonaro 🗣🗣🗣 #Eleicoes2022,1576555805121183744,2022-10-02 12:52:49+00:00,0,0,0
"a mana falando que vota no ciro e se tiver segundo turno vota no bolsonaro e ainda completou ""não tenho nada contra gays até apoio mas nem tanto""
mana NÃO",1576555803393523713,2022-10-02 12:52:49+00:00,0,0,0
to desconfiado que meu cachorro votou no ciro,1576555797118869504,2022-10-02 12:52:47+00:00,0,0,0
ciro já é presidente em ratanabá!!! 🤩🤩 https://t.co/Qb42mxu5Ry,1576555795436957696,2022-10-02 12:52:47+00:00,0,0,0
O momento chegou: Acabei de votar no Ciro Gomes.,1576555793729482752,2022-10-02 12:52:46+00:00,3,0,0
@skingotic minha mãe é simone e meu pai é ciro,1576555791804268544,2022-10-02 12:52:46+00:00,0,0,0
Ciro ta lascado mesmo,1576555790768697345,2022-10-02 12:52:46+00:00,1,0,0
"Só para lembrar aos indecisos que quem fez cálculo político para levar Bozo ao segundo turno foi Lula. 700 mil vidas não importaram para esse senhor. Bozo é um lixo, mas Lula é tão deplorável quanto por projeto de poder. VOTO CIRO 12.",1576555784820776961,2022-10-02 12:52:44+00:00,0,0,0
@heronpetals o ciro depois de votar indo direto para o aeroporto https://t.co/y01tdXpcFA,1576555783881658368,2022-10-02 12:52:44+00:00,0,0,0
